TransactionID;Date;Time;CustomerID;Age;Gender;Location;StoreID;OnlineOrderFlag;ProductID;ProductName;Category;Quantity;UnitPrice;TotalPrice;PaymentType;PromotionApplied;DiscountAmount;Total Sales;GiftWrap;ShippingMethod;DeliveryTime;Weather;Event;CustomerSatisfaction;ReturnFlag
4496;12.12.2021;17:25:06;383;46;Female;City_11;;WAHR;276;Clothing_Product;Clothing;2;81,58720098;163,174402;Debit Card;FALSCH;16,3174402;146,8569618;WAHR;Overnight;1;Snowy;Black Friday;5;FALSCH
4497;08.11.2022;14:24:26;5;57;Other;City_20;91;FALSCH;505;Toys_Product;Toys;1;11,49550206;11,49550206;Debit Card;WAHR;0;11,49550206;FALSCH;;;Rainy;Christmas Market;3;FALSCH
4498;03.12.2021;16:35:55;78;44;Male;City_9;;WAHR;545;Clothing_Product;Clothing;4;51,02894844;204,1157938;Online Payment;FALSCH;0;204,1157938;FALSCH;Standard;2;Sunny;None;1;WAHR
4499;24.11.2019;12:38:31;446;60;Male;City_10;16;FALSCH;273;Decorations_Product;Decorations;5;37,67439877;188,3719938;Debit Card;WAHR;18,83719938;169,53479442;WAHR;;;Sunny;Black Friday;3;FALSCH
4500;30.12.2020;05:31:59;59;20;Female;City_5;;WAHR;827;Decorations_Product;Decorations;4;35,34351648;141,3740659;Debit Card;FALSCH;0;141,3740659;FALSCH;Express;5;Rainy;None;3;FALSCH
4501;06.11.2022;17:34:01;209;25;Female;City_18;29;FALSCH;912;Clothing_Product;Clothing;1;80,49145683;80,49145683;Debit Card;FALSCH;0;80,49145683;FALSCH;;;Rainy;None;3;FALSCH
4502;25.12.2018;02:49:23;106;23;Male;City_1;3;FALSCH;137;Electronics_Product;Electronics;5;53,56423064;267,8211532;Credit Card;WAHR;0;267,8211532;FALSCH;;;Rainy;Christmas Market;5;FALSCH
4503;22.12.2021;15:01:42;178;64;Female;City_8;96;FALSCH;414;Food_Product;Food;4;27,39786722;109,5914689;Debit Card;WAHR;0;109,5914689;FALSCH;;;Rainy;None;1;FALSCH
4504;04.11.2020;17:37:55;69;21;Male;City_3;;WAHR;613;Toys_Product;Toys;4;43,92913127;175,7165251;Cash;FALSCH;17,57165251;158,14487259;FALSCH;Standard;4;Snowy;Black Friday;2;WAHR
4505;16.11.2018;05:36:29;52;42;Other;City_15;;WAHR;50;Decorations_Product;Decorations;4;52,15714395;208,6285758;Credit Card;WAHR;0;208,6285758;WAHR;Standard;1;Sunny;None;2;WAHR
4506;20.11.2022;03:48:39;131;46;Male;City_10;40;FALSCH;201;Electronics_Product;Electronics;2;51,35304962;102,7060992;Cash;WAHR;0;102,7060992;FALSCH;;;Snowy;None;5;FALSCH
4507;31.12.2022;09:16:24;102;67;Male;City_13;52;FALSCH;355;Clothing_Product;Clothing;5;52,89227171;264,4613585;Cash;WAHR;0;264,4613585;WAHR;;;Sunny;Christmas Market;1;WAHR
4508;03.11.2021;04:03:30;196;31;Other;City_8;;WAHR;811;Electronics_Product;Electronics;5;95,5126767;477,5633835;Online Payment;FALSCH;0;477,5633835;FALSCH;Standard;4;Rainy;Christmas Market;5;WAHR
4509;24.11.2021;00:16:19;188;28;Male;City_5;37;FALSCH;130;Decorations_Product;Decorations;3;91,42314752;274,2694426;Debit Card;WAHR;27,42694426;246,84249834;WAHR;;;Snowy;Black Friday;2;FALSCH
4510;04.11.2022;03:26:50;474;30;Other;City_14;;WAHR;647;Electronics_Product;Electronics;1;71,26238174;71,26238174;Online Payment;FALSCH;0;71,26238174;WAHR;Standard;5;Snowy;None;2;WAHR
4511;30.12.2020;07:29:56;171;67;Other;City_18;31;FALSCH;203;Toys_Product;Toys;2;83,7835562;167,5671124;Cash;FALSCH;0;167,5671124;WAHR;;;Sunny;None;2;FALSCH
4512;26.11.2019;16:47:29;18;27;Male;City_2;61;FALSCH;591;Toys_Product;Toys;4;17,44286524;69,77146095;Cash;FALSCH;6,977146095;62,794314855;FALSCH;;;Sunny;Black Friday;2;FALSCH
4513;15.12.2019;15:54:47;426;29;Other;City_19;54;FALSCH;465;Electronics_Product;Electronics;3;32,86339466;98,59018398;Cash;FALSCH;0;98,59018398;FALSCH;;;Rainy;Christmas Market;5;FALSCH
4514;10.11.2020;15:53:30;68;26;Other;City_15;;WAHR;50;Electronics_Product;Electronics;3;21,8167549;65,45026469;Cash;FALSCH;0;65,45026469;FALSCH;Standard;5;Rainy;None;5;FALSCH
4515;04.11.2022;15:25:38;219;24;Male;City_4;31;FALSCH;72;Toys_Product;Toys;4;63,13909537;252,5563815;Cash;WAHR;0;252,5563815;WAHR;;;Rainy;None;4;FALSCH
4516;14.12.2018;01:42:23;296;50;Female;City_10;34;FALSCH;903;Food_Product;Food;3;10,33858702;31,01576106;Debit Card;WAHR;0;31,01576106;FALSCH;;;Snowy;Christmas Market;1;WAHR
4517;14.11.2019;17:02:49;398;22;Male;City_12;31;FALSCH;544;Toys_Product;Toys;2;73,36509909;146,7301982;Credit Card;WAHR;14,67301982;132,05717838;WAHR;;;Sunny;Black Friday;4;WAHR
4518;21.12.2020;15:06:15;227;57;Male;City_2;3;FALSCH;182;Decorations_Product;Decorations;2;80,66357823;161,3271565;Credit Card;WAHR;0;161,3271565;WAHR;;;Snowy;Christmas Market;5;FALSCH
4519;07.12.2022;00:36:11;380;34;Female;City_12;;WAHR;298;Clothing_Product;Clothing;4;80,00350008;320,0140003;Debit Card;FALSCH;0;320,0140003;FALSCH;Overnight;2;Sunny;Christmas Market;2;FALSCH
4520;03.12.2020;08:40:27;340;54;Male;City_2;;WAHR;364;Electronics_Product;Electronics;1;97,72871213;97,72871213;Credit Card;FALSCH;9,772871213;87,955840917;WAHR;Overnight;2;Sunny;Black Friday;1;WAHR
4521;02.12.2020;07:00:02;98;31;Female;City_2;18;FALSCH;928;Clothing_Product;Clothing;4;18,66041248;74,64164994;Debit Card;WAHR;0;74,64164994;WAHR;;;Snowy;None;2;WAHR
4522;04.12.2022;14:10:28;62;24;Female;City_9;81;FALSCH;893;Food_Product;Food;3;33,81344697;101,4403409;Cash;FALSCH;10,14403409;91,29630681;WAHR;;;Sunny;Black Friday;3;WAHR
4523;07.12.2018;04:06:20;62;19;Female;City_10;33;FALSCH;320;Toys_Product;Toys;1;96,80339032;96,80339032;Credit Card;FALSCH;0;96,80339032;WAHR;;;Snowy;None;2;WAHR
4524;06.11.2020;18:59:45;114;55;Other;City_19;26;FALSCH;194;Toys_Product;Toys;3;25,84872509;77,54617528;Credit Card;WAHR;0;77,54617528;WAHR;;;Sunny;Christmas Market;4;WAHR
4525;07.12.2020;18:58:49;439;32;Male;City_3;44;FALSCH;10;Toys_Product;Toys;3;79,07402441;237,2220732;Cash;WAHR;0;237,2220732;FALSCH;;;Rainy;Christmas Market;1;FALSCH
4526;16.12.2018;10:27:43;324;64;Male;City_14;30;FALSCH;120;Electronics_Product;Electronics;5;52,48384959;262,419248;Debit Card;FALSCH;0;262,419248;WAHR;;;Rainy;Christmas Market;1;FALSCH
4527;14.11.2021;15:34:22;89;35;Female;City_11;80;FALSCH;103;Clothing_Product;Clothing;5;63,60599513;318,0299757;Online Payment;WAHR;0;318,0299757;WAHR;;;Rainy;Christmas Market;4;FALSCH
4528;04.12.2023;20:50:48;238;61;Other;City_5;;WAHR;534;Toys_Product;Toys;3;61,82715311;185,4814593;Cash;FALSCH;18,54814593;166,93331337;FALSCH;Standard;4;Sunny;Black Friday;5;WAHR
4529;23.11.2021;07:52:01;110;30;Male;City_14;;WAHR;15;Decorations_Product;Decorations;5;57,76361196;288,8180598;Credit Card;WAHR;28,88180598;259,93625382;WAHR;Express;2;Rainy;Black Friday;2;FALSCH
4530;18.12.2023;02:31:19;423;68;Male;City_5;81;FALSCH;674;Toys_Product;Toys;1;62,62169146;62,62169146;Credit Card;WAHR;0;62,62169146;WAHR;;;Sunny;None;2;WAHR
4531;31.12.2020;10:53:45;255;44;Female;City_12;;WAHR;679;Clothing_Product;Clothing;5;25,99524723;129,9762362;Debit Card;FALSCH;0;129,9762362;WAHR;Express;1;Sunny;None;1;FALSCH
4532;04.11.2023;02:48:26;375;25;Other;City_14;;WAHR;697;Decorations_Product;Decorations;1;63,84322706;63,84322706;Online Payment;FALSCH;0;63,84322706;FALSCH;Standard;1;Snowy;Christmas Market;3;FALSCH
4533;07.11.2019;22:09:25;316;30;Male;City_20;8;FALSCH;372;Electronics_Product;Electronics;2;76,09722941;152,1944588;Online Payment;WAHR;0;152,1944588;FALSCH;;;Sunny;None;3;WAHR
4534;23.11.2019;05:48:55;207;46;Other;City_7;98;FALSCH;839;Food_Product;Food;2;90,68179938;181,3635988;Cash;FALSCH;18,13635988;163,22723892;WAHR;;;Rainy;Black Friday;3;WAHR
4535;07.11.2023;17:58:21;146;24;Male;City_12;;WAHR;972;Clothing_Product;Clothing;1;57,97262341;57,97262341;Debit Card;FALSCH;5,797262341;52,175361069;WAHR;Express;3;Rainy;Black Friday;3;FALSCH
4536;06.12.2020;13:02:51;348;45;Other;City_15;;WAHR;528;Electronics_Product;Electronics;4;61,8264735;247,305894;Cash;FALSCH;0;247,305894;WAHR;Express;5;Snowy;None;3;WAHR
4537;21.12.2018;15:23:43;304;22;Female;City_12;;WAHR;22;Toys_Product;Toys;5;58,31190516;291,5595258;Cash;FALSCH;0;291,5595258;FALSCH;Overnight;2;Rainy;Christmas Market;3;WAHR
4538;01.11.2021;23:48:12;52;32;Male;City_7;80;FALSCH;178;Food_Product;Food;4;91,24252237;364,9700895;Cash;WAHR;0;364,9700895;FALSCH;;;Rainy;None;2;WAHR
4539;08.12.2021;03:49:29;197;66;Female;City_1;98;FALSCH;857;Electronics_Product;Electronics;3;96,23896001;288,71688;Credit Card;FALSCH;28,871688;259,845192;FALSCH;;;Snowy;Black Friday;5;WAHR
4540;25.12.2018;15:25:07;446;55;Male;City_14;;WAHR;65;Electronics_Product;Electronics;2;62,30414707;124,6082941;Credit Card;FALSCH;0;124,6082941;FALSCH;Overnight;4;Sunny;Christmas Market;1;WAHR
4541;24.12.2020;15:11:39;183;70;Male;City_2;27;FALSCH;636;Toys_Product;Toys;3;63,99455019;191,9836506;Online Payment;WAHR;19,19836506;172,78528554;WAHR;;;Sunny;Black Friday;5;WAHR
4542;22.12.2018;22:58:32;282;35;Male;City_4;98;FALSCH;962;Clothing_Product;Clothing;3;12,96216581;38,88649742;Cash;FALSCH;3,888649742;34,997847678;WAHR;;;Snowy;Black Friday;5;FALSCH
4543;15.11.2021;22:02:39;18;39;Female;City_8;6;FALSCH;419;Electronics_Product;Electronics;3;68,64527277;205,9358183;Cash;WAHR;0;205,9358183;FALSCH;;;Snowy;Christmas Market;1;WAHR
4544;22.11.2021;04:49:46;334;40;Other;City_8;17;FALSCH;586;Electronics_Product;Electronics;3;97,05947943;291,1784383;Credit Card;WAHR;0;291,1784383;WAHR;;;Snowy;None;1;FALSCH
4545;22.12.2021;20:31:21;31;25;Other;City_20;;WAHR;994;Electronics_Product;Electronics;5;74,58926121;372,9463061;Cash;WAHR;0;372,9463061;WAHR;Standard;5;Sunny;Christmas Market;5;WAHR
4546;13.12.2022;13:52:36;389;33;Male;City_4;31;FALSCH;538;Decorations_Product;Decorations;5;10,98936479;54,94682396;Online Payment;FALSCH;0;54,94682396;WAHR;;;Sunny;Christmas Market;4;WAHR
4547;11.11.2021;17:36:03;268;40;Other;City_17;49;FALSCH;13;Food_Product;Food;4;31,7646053;127,0584212;Cash;WAHR;12,70584212;114,35257908;FALSCH;;;Rainy;Black Friday;1;WAHR
4548;11.11.2023;12:28:28;392;33;Female;City_18;92;FALSCH;782;Food_Product;Food;5;66,6088949;333,0444745;Credit Card;FALSCH;33,30444745;299,74002705;FALSCH;;;Rainy;Black Friday;3;FALSCH
4549;08.11.2022;18:12:47;312;50;Male;City_1;;WAHR;896;Decorations_Product;Decorations;4;22,77102063;91,0840825;Cash;FALSCH;0;91,0840825;WAHR;Overnight;1;Rainy;Christmas Market;4;FALSCH
4550;12.11.2020;05:58:03;194;47;Other;City_5;;WAHR;95;Toys_Product;Toys;2;56,76445613;113,5289123;Online Payment;FALSCH;0;113,5289123;WAHR;Standard;1;Snowy;None;1;FALSCH
4551;10.12.2023;17:50:32;112;28;Male;City_10;;WAHR;825;Decorations_Product;Decorations;2;77,71225934;155,4245187;Online Payment;FALSCH;15,54245187;139,88206683;FALSCH;Express;1;Snowy;Black Friday;2;WAHR
4552;04.11.2023;23:35:32;151;23;Male;City_16;;WAHR;671;Electronics_Product;Electronics;4;97,98910781;391,9564313;Debit Card;FALSCH;0;391,9564313;FALSCH;Express;3;Rainy;Christmas Market;4;WAHR
4553;14.11.2022;09:57:32;472;26;Male;City_19;24;FALSCH;358;Decorations_Product;Decorations;1;69,79967094;69,79967094;Cash;FALSCH;0;69,79967094;FALSCH;;;Sunny;None;5;WAHR
4554;02.12.2019;02:42:11;192;59;Female;City_4;;WAHR;917;Clothing_Product;Clothing;4;35,57946358;142,3178543;Credit Card;FALSCH;0;142,3178543;WAHR;Express;2;Rainy;Christmas Market;1;WAHR
4555;03.12.2018;14:11:50;441;45;Male;City_12;67;FALSCH;279;Clothing_Product;Clothing;2;18,08664663;36,17329325;Debit Card;WAHR;0;36,17329325;WAHR;;;Rainy;Christmas Market;1;WAHR
4556;19.12.2021;14:03:23;42;18;Other;City_17;;WAHR;1000;Electronics_Product;Electronics;4;78,07061002;312,2824401;Credit Card;WAHR;31,22824401;281,05419609;FALSCH;Express;5;Rainy;Black Friday;2;WAHR
4557;22.11.2020;15:47:40;386;35;Male;City_12;;WAHR;629;Food_Product;Food;2;40,19591899;80,39183798;Debit Card;FALSCH;8,039183798;72,352654182;FALSCH;Express;4;Rainy;Black Friday;2;FALSCH
4558;26.12.2023;21:49:58;258;52;Male;City_20;;WAHR;111;Clothing_Product;Clothing;3;49,9082271;149,7246813;Cash;WAHR;0;149,7246813;FALSCH;Standard;2;Snowy;None;5;FALSCH
4559;29.11.2021;11:22:22;278;41;Male;City_6;;WAHR;149;Electronics_Product;Electronics;1;96,26333153;96,26333153;Credit Card;WAHR;9,626333153;86,636998377;WAHR;Overnight;4;Snowy;Black Friday;2;FALSCH
4560;26.12.2021;09:17:57;323;18;Other;City_12;;WAHR;622;Clothing_Product;Clothing;4;28,32040351;113,281614;Debit Card;WAHR;0;113,281614;FALSCH;Express;4;Sunny;None;2;FALSCH
4561;20.12.2020;19:26:19;318;67;Male;City_8;;WAHR;558;Toys_Product;Toys;2;16,18375141;32,36750281;Debit Card;FALSCH;0;32,36750281;FALSCH;Standard;5;Snowy;Christmas Market;5;FALSCH
4562;12.11.2021;19:00:22;54;42;Male;City_16;;WAHR;681;Electronics_Product;Electronics;3;95,11107385;285,3332216;Cash;FALSCH;28,53332216;256,79989944;WAHR;Standard;1;Sunny;Black Friday;1;FALSCH
4563;20.11.2019;20:33:27;343;27;Male;City_12;;WAHR;812;Food_Product;Food;3;36,11927776;108,3578333;Cash;WAHR;10,83578333;97,52204997;WAHR;Express;1;Sunny;Black Friday;5;WAHR
4564;09.11.2018;08:47:06;213;22;Other;City_5;10;FALSCH;999;Clothing_Product;Clothing;1;61,70207761;61,70207761;Online Payment;WAHR;0;61,70207761;WAHR;;;Snowy;None;4;FALSCH
4565;05.11.2018;03:54:21;321;23;Male;City_4;;WAHR;277;Decorations_Product;Decorations;2;67,3978938;134,7957876;Cash;WAHR;0;134,7957876;WAHR;Overnight;1;Sunny;Christmas Market;1;FALSCH
4566;28.12.2022;21:06:31;134;31;Female;City_5;;WAHR;439;Decorations_Product;Decorations;1;11,58943095;11,58943095;Credit Card;FALSCH;0;11,58943095;WAHR;Standard;4;Snowy;None;3;WAHR
4567;15.11.2019;02:23:10;452;23;Female;City_15;95;FALSCH;386;Toys_Product;Toys;1;78,40420145;78,40420145;Cash;WAHR;0;78,40420145;FALSCH;;;Sunny;None;2;WAHR
4568;12.11.2023;13:27:04;194;58;Other;City_9;;WAHR;861;Decorations_Product;Decorations;1;96,19599327;96,19599327;Debit Card;WAHR;0;96,19599327;WAHR;Overnight;1;Snowy;Christmas Market;2;FALSCH
4569;20.12.2018;09:11:43;227;24;Male;City_8;86;FALSCH;120;Food_Product;Food;5;63,29110742;316,4555371;Debit Card;WAHR;31,64555371;284,80998339;FALSCH;;;Snowy;Black Friday;1;FALSCH
4570;09.12.2018;04:29:42;441;41;Female;City_20;38;FALSCH;507;Decorations_Product;Decorations;3;60,43085166;181,292555;Cash;WAHR;18,1292555;163,1632995;FALSCH;;;Snowy;Black Friday;3;FALSCH
4571;02.12.2021;01:47:56;464;68;Other;City_2;;WAHR;751;Clothing_Product;Clothing;3;17,41412499;52,24237497;Online Payment;WAHR;0;52,24237497;FALSCH;Overnight;5;Snowy;None;4;WAHR
4572;23.11.2020;16:27:23;477;42;Male;City_16;66;FALSCH;849;Food_Product;Food;5;55,29286814;276,4643407;Cash;FALSCH;27,64643407;248,81790663;WAHR;;;Rainy;Black Friday;1;FALSCH
4573;19.11.2020;17:50:33;143;19;Female;City_13;39;FALSCH;843;Electronics_Product;Electronics;2;82,25699477;164,5139895;Debit Card;WAHR;0;164,5139895;WAHR;;;Rainy;Christmas Market;1;WAHR
4574;10.11.2019;15:25:33;114;32;Other;City_6;44;FALSCH;211;Food_Product;Food;3;70,43043901;211,291317;Credit Card;WAHR;0;211,291317;WAHR;;;Snowy;None;3;FALSCH
4575;13.11.2019;22:40:27;368;43;Female;City_11;16;FALSCH;902;Decorations_Product;Decorations;5;55,7805797;278,9028985;Cash;WAHR;27,89028985;251,01260865;WAHR;;;Sunny;Black Friday;4;FALSCH
4576;16.12.2021;10:48:37;116;56;Female;City_7;;WAHR;865;Clothing_Product;Clothing;3;68,67451195;206,0235359;Credit Card;FALSCH;20,60235359;185,42118231;FALSCH;Overnight;4;Snowy;Black Friday;4;FALSCH
4577;01.11.2022;18:12:31;31;31;Other;City_17;;WAHR;414;Food_Product;Food;5;20,27383034;101,3691517;Online Payment;WAHR;10,13691517;91,23223653;WAHR;Overnight;1;Sunny;Black Friday;3;WAHR
4578;09.11.2019;10:28:22;23;48;Female;City_3;;WAHR;335;Toys_Product;Toys;5;61,5480197;307,7400985;Credit Card;WAHR;0;307,7400985;FALSCH;Express;4;Sunny;None;2;FALSCH
4579;17.11.2021;18:08:44;93;43;Other;City_8;;WAHR;268;Decorations_Product;Decorations;1;64,53486299;64,53486299;Credit Card;WAHR;6,453486299;58,081376691;WAHR;Express;5;Snowy;Black Friday;1;FALSCH
4580;02.12.2022;19:40:13;190;67;Male;City_11;58;FALSCH;926;Food_Product;Food;3;50,83848149;152,5154445;Credit Card;FALSCH;0;152,5154445;WAHR;;;Sunny;None;1;WAHR
4581;23.11.2021;19:34:01;264;63;Female;City_8;47;FALSCH;679;Toys_Product;Toys;3;89,6809535;269,0428605;Credit Card;WAHR;26,90428605;242,13857445;WAHR;;;Snowy;Black Friday;3;FALSCH
4582;05.12.2023;21:17:51;487;37;Male;City_9;;WAHR;360;Decorations_Product;Decorations;3;34,10215845;102,3064754;Credit Card;FALSCH;0;102,3064754;WAHR;Express;3;Rainy;None;2;WAHR
4583;21.12.2023;12:15:43;213;67;Female;City_1;;WAHR;478;Clothing_Product;Clothing;1;98,77624445;98,77624445;Credit Card;FALSCH;0;98,77624445;FALSCH;Overnight;4;Rainy;Christmas Market;4;FALSCH
4584;21.11.2020;05:08:38;334;42;Male;City_9;21;FALSCH;274;Food_Product;Food;5;43,59435777;217,9717888;Credit Card;FALSCH;0;217,9717888;WAHR;;;Sunny;None;4;FALSCH
4585;02.11.2023;19:29:59;414;67;Other;City_8;;WAHR;836;Clothing_Product;Clothing;3;51,84122546;155,5236764;Debit Card;WAHR;15,55236764;139,97130876;FALSCH;Express;5;Sunny;Black Friday;5;FALSCH
4586;26.12.2018;05:12:01;454;34;Male;City_20;41;FALSCH;551;Decorations_Product;Decorations;3;74,16133531;222,4840059;Credit Card;WAHR;0;222,4840059;WAHR;;;Sunny;None;2;FALSCH
4587;25.11.2018;05:55:26;357;36;Other;City_8;58;FALSCH;714;Electronics_Product;Electronics;4;99,77180632;399,0872253;Cash;FALSCH;39,90872253;359,17850277;WAHR;;;Rainy;Black Friday;3;FALSCH
4588;10.11.2020;01:41:21;292;43;Female;City_8;58;FALSCH;605;Decorations_Product;Decorations;2;98,60415842;197,2083168;Online Payment;FALSCH;0;197,2083168;WAHR;;;Snowy;Christmas Market;3;FALSCH
4589;03.12.2023;13:00:52;400;60;Other;City_1;;WAHR;51;Electronics_Product;Electronics;4;98,91676646;395,6670658;Credit Card;FALSCH;39,56670658;356,10035922;WAHR;Overnight;4;Sunny;Black Friday;3;FALSCH
4590;04.12.2018;21:22:20;295;57;Female;City_11;64;FALSCH;782;Food_Product;Food;3;56,24412614;168,7323784;Debit Card;FALSCH;16,87323784;151,85914056;WAHR;;;Rainy;Black Friday;2;FALSCH
4591;30.12.2019;01:12:53;242;28;Other;City_14;15;FALSCH;524;Clothing_Product;Clothing;2;14,47400231;28,94800462;Online Payment;FALSCH;0;28,94800462;WAHR;;;Rainy;Christmas Market;1;FALSCH
4592;21.11.2020;17:15:36;456;36;Other;City_15;;WAHR;921;Decorations_Product;Decorations;4;54,71261229;218,8504491;Credit Card;FALSCH;0;218,8504491;WAHR;Overnight;2;Rainy;Christmas Market;2;WAHR
4593;30.12.2022;23:44:44;114;20;Female;City_3;;WAHR;296;Clothing_Product;Clothing;2;41,92866823;83,85733646;Online Payment;FALSCH;8,385733646;75,471602814;FALSCH;Standard;1;Sunny;Black Friday;3;WAHR
4594;26.12.2022;08:46:33;213;68;Female;City_11;100;FALSCH;327;Decorations_Product;Decorations;3;47,940308;143,820924;Credit Card;FALSCH;0;143,820924;FALSCH;;;Snowy;Christmas Market;1;FALSCH
4595;13.12.2020;17:45:48;498;59;Male;City_7;91;FALSCH;587;Electronics_Product;Electronics;1;92,73236336;92,73236336;Debit Card;FALSCH;0;92,73236336;WAHR;;;Snowy;None;3;FALSCH
4596;14.12.2022;21:50:21;282;32;Female;City_7;;WAHR;996;Decorations_Product;Decorations;4;53,16851412;212,6740565;Cash;FALSCH;21,26740565;191,40665085;FALSCH;Standard;2;Snowy;Black Friday;3;FALSCH
4597;30.12.2021;14:19:04;346;52;Male;City_9;;WAHR;631;Clothing_Product;Clothing;4;31,70835047;126,8334019;Cash;WAHR;12,68334019;114,15006171;WAHR;Standard;4;Rainy;Black Friday;5;FALSCH
4598;16.12.2023;06:28:23;450;22;Male;City_5;3;FALSCH;155;Electronics_Product;Electronics;1;39,55895537;39,55895537;Debit Card;WAHR;0;39,55895537;WAHR;;;Snowy;None;4;FALSCH
4599;25.11.2023;04:35:46;196;18;Other;City_10;10;FALSCH;872;Toys_Product;Toys;5;49,97722916;249,8861458;Debit Card;WAHR;24,98861458;224,89753122;WAHR;;;Snowy;Black Friday;2;WAHR
4600;27.11.2020;05:02:47;15;18;Female;City_9;50;FALSCH;244;Electronics_Product;Electronics;4;68,25782365;273,0312946;Cash;WAHR;27,30312946;245,72816514;FALSCH;;;Sunny;Black Friday;2;FALSCH
4601;26.12.2018;06:33:33;493;21;Female;City_15;;WAHR;488;Decorations_Product;Decorations;2;75,92580499;151,85161;Credit Card;WAHR;0;151,85161;FALSCH;Standard;5;Snowy;Christmas Market;1;FALSCH
4602;14.12.2018;06:54:15;74;33;Other;City_13;33;FALSCH;951;Decorations_Product;Decorations;5;87,21047204;436,0523602;Online Payment;WAHR;0;436,0523602;FALSCH;;;Snowy;Christmas Market;2;WAHR
4603;07.11.2019;05:21:24;170;47;Other;City_11;;WAHR;346;Food_Product;Food;1;49,56333109;49,56333109;Cash;FALSCH;0;49,56333109;FALSCH;Overnight;3;Rainy;None;5;FALSCH
4604;19.12.2018;14:55:39;189;35;Other;City_20;35;FALSCH;120;Toys_Product;Toys;5;53,02124553;265,1062277;Online Payment;FALSCH;26,51062277;238,59560493;WAHR;;;Snowy;Black Friday;4;FALSCH
4605;04.11.2019;11:05:44;326;64;Female;City_7;26;FALSCH;508;Decorations_Product;Decorations;5;83,20975303;416,0487651;Cash;FALSCH;0;416,0487651;WAHR;;;Rainy;None;2;WAHR
4606;01.11.2022;10:24:10;185;67;Male;City_17;;WAHR;84;Decorations_Product;Decorations;5;11,39816409;56,99082043;Credit Card;WAHR;5,699082043;51,291738387;FALSCH;Standard;1;Sunny;Black Friday;4;WAHR
4607;07.12.2020;08:58:52;457;21;Female;City_9;;WAHR;463;Food_Product;Food;2;98,13735677;196,2747135;Credit Card;FALSCH;19,62747135;176,64724215;WAHR;Express;3;Rainy;Black Friday;4;WAHR
4608;02.11.2019;07:24:06;248;19;Female;City_11;93;FALSCH;498;Toys_Product;Toys;5;22,11866251;110,5933126;Debit Card;FALSCH;0;110,5933126;WAHR;;;Rainy;Christmas Market;1;FALSCH
4609;07.11.2023;05:49:43;205;33;Male;City_8;55;FALSCH;251;Electronics_Product;Electronics;5;75,84914752;379,2457376;Cash;FALSCH;0;379,2457376;WAHR;;;Rainy;Christmas Market;3;WAHR
4610;04.12.2019;03:27:25;268;21;Other;City_6;80;FALSCH;808;Clothing_Product;Clothing;2;84,7664165;169,532833;Cash;WAHR;16,9532833;152,5795497;WAHR;;;Snowy;Black Friday;5;WAHR
4611;19.12.2020;08:32:25;43;48;Other;City_18;24;FALSCH;981;Decorations_Product;Decorations;4;93,15281751;372,61127;Credit Card;FALSCH;37,261127;335,350143;FALSCH;;;Snowy;Black Friday;4;WAHR
4612;03.11.2020;22:10:45;126;28;Other;City_1;46;FALSCH;784;Clothing_Product;Clothing;1;97,18601862;97,18601862;Online Payment;WAHR;0;97,18601862;FALSCH;;;Rainy;Christmas Market;5;FALSCH
4613;09.11.2021;05:25:26;138;61;Female;City_16;27;FALSCH;507;Toys_Product;Toys;1;75,55263305;75,55263305;Debit Card;WAHR;7,555263305;67,997369745;WAHR;;;Snowy;Black Friday;4;FALSCH
4614;18.12.2023;04:49:34;173;27;Male;City_17;;WAHR;450;Food_Product;Food;5;46,18139433;230,9069716;Cash;FALSCH;0;230,9069716;WAHR;Standard;3;Sunny;None;4;FALSCH
4615;09.12.2023;19:35:08;204;40;Male;City_13;;WAHR;363;Decorations_Product;Decorations;5;51,75282945;258,7641473;Debit Card;WAHR;0;258,7641473;WAHR;Express;2;Snowy;Christmas Market;5;WAHR
4616;09.12.2019;09:19:11;133;54;Other;City_7;18;FALSCH;739;Food_Product;Food;4;47,07553504;188,3021402;Online Payment;FALSCH;0;188,3021402;FALSCH;;;Snowy;Christmas Market;1;WAHR
4617;15.11.2021;00:36:56;182;20;Female;City_13;;WAHR;937;Toys_Product;Toys;1;25,98876668;25,98876668;Online Payment;WAHR;0;25,98876668;WAHR;Standard;5;Snowy;Christmas Market;3;FALSCH
4618;27.11.2021;02:21:00;460;56;Other;City_10;;WAHR;888;Food_Product;Food;2;24,48484944;48,96969887;Debit Card;FALSCH;4,896969887;44,072728983;WAHR;Express;3;Sunny;Black Friday;1;FALSCH
